review_order,sample_index,sample_id,video_id,video_path,audio_path,raw_text,words_path,vision_rows_path,frames_dir,duration_s,reviewer_id,transcript_status,transcript_start,transcript_end,visual_status,visual_start,visual_end,face_id,episode_id,confidence,evidence_note,review_seconds,submitted_at_utc
42,74,-s9qJ7ATP7w$_$4,-s9qJ7ATP7w,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-s9qJ7ATP7w/4.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000074/audio_16k.wav,"I have lost at everything you can imagine, seriously",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000074/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000074/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000074/frames,4.3999999999999995,reviewer_a,,,,,,,,,,,,
43,37,-a55Q6RWvTA$_$3,-a55Q6RWvTA,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-a55Q6RWvTA/3.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000037/audio_16k.wav,"And if you clip coupons, if you don't go out for dinner and movies and things of that nature and try to take up things in life that, well, they always say, ""the best things in life are free"". Reading a book, going for a nice walk, and, of course, combining exercise and various things of that nature where you're not spending money per se.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000037/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000037/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000037/frames,22.133333333333333,reviewer_a,,,,,,,,,,,,
44,25,-RfYyzHpjk4$_$2,-RfYyzHpjk4,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/2.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000025/audio_16k.wav,"You can make a conference call but it takes quite a bit of planning, well not a lot of planning it's pretty easy to do.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000025/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000025/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000025/frames,5.5,reviewer_a,,,,,,,,,,,,
45,5,-571d8cVauQ$_$0,-571d8cVauQ,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-571d8cVauQ/0.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000005/audio_16k.wav,"This is Rhett Reiger, White Caspian Studios on behalf of Expert Village.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000005/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000005/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000005/frames,5.166666666666666,reviewer_a,,,,,,,,,,,,
46,27,-THoVjtIkeU$_$12,-THoVjtIkeU,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-THoVjtIkeU/12.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000027/audio_16k.wav,"What ever we turn our attention to is what grows and so if we believe that anything is possible, if we believe that social justice can be achieved and if we believe in youth, they will believe in themselves.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000027/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000027/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000027/frames,14.866666666666667,reviewer_a,,,,,,,,,,,,
47,58,-iRBcNs9oI8$_$8,-iRBcNs9oI8,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/8.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000058/audio_16k.wav,"I've drawn this man here, and if you can tell, he has a lot of big muscles, he looks very strong",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000058/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000058/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000058/frames,8.074733333333334,reviewer_a,,,,,,,,,,,,
48,67,-mqbVkbCndg$_$0,-mqbVkbCndg,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mqbVkbCndg/0.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000067/audio_16k.wav,"How, at a particular moment in time—our moment in time—are they limited",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000067/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000067/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000067/frames,6.5,reviewer_a,,,,,,,,,,,,
49,23,-NFrJFQijFE$_$2,-NFrJFQijFE,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-NFrJFQijFE/2.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000023/audio_16k.wav,So we coordinate with all the proper technical fields to get ready for the instrument to arrive here,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000023/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000023/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000023/frames,6.840000000000001,reviewer_a,,,,,,,,,,,,
50,89,-wMB_hJL-3o$_$7,-wMB_hJL-3o,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wMB_hJL-3o/7.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000089/audio_16k.wav,So if you have a loved one who is depressed those are some of the things that you should think about doing.,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000089/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000089/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000089/frames,6.033333333333333,reviewer_a,,,,,,,,,,,,
51,85,-tPCytz4rww$_$16,-tPCytz4rww,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/16.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000085/audio_16k.wav,So make sure to get a through or to do a through cleaning of the property.,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000085/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000085/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000085/frames,7.2,reviewer_a,,,,,,,,,,,,
52,19,-MeTTeMJBNc$_$0,-MeTTeMJBNc,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-MeTTeMJBNc/0.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000019/audio_16k.wav,"Okay, what happens at this point after we've taken this brief walk down memory lane, is the presentation of the gift.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000019/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000019/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000019/frames,9.333333333333334,reviewer_a,,,,,,,,,,,,
53,81,-tANM6ETl_M$_$3,-tANM6ETl_M,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tANM6ETl_M/3.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000081/audio_16k.wav,"The first place is either you have a prospect, or a customer who's never done it before, or they've never tried it.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000081/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000081/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000081/frames,6.733333333333333,reviewer_a,,,,,,,,,,,,
54,54,-hnBHBN8p5A$_$7,-hnBHBN8p5A,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-hnBHBN8p5A/7.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000054/audio_16k.wav,"Picture this, before we actually start hacking, we’re in a room formal setting",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000054/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000054/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000054/frames,7.3406666666666665,reviewer_a,,,,,,,,,,,,
55,68,-qDkUB0GgYY$_$6,-qDkUB0GgYY,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-qDkUB0GgYY/6.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000068/audio_16k.wav,"We always love to hear what you say, and like and share this video as well.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000068/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000068/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000068/frames,4.666666666666666,reviewer_a,,,,,,,,,,,,
56,41,-dxfTGcXJoc$_$1,-dxfTGcXJoc,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-dxfTGcXJoc/1.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000041/audio_16k.wav,"For the 10th straight year, some of Kentucky’s best and most innovative biotech companies and technologies were on display at the annual BIO International Convention, which I and other state officials attended this week in Chicago.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000041/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000041/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000041/frames,16.133333333333333,reviewer_a,,,,,,,,,,,,
57,84,-tPCytz4rww$_$12,-tPCytz4rww,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/12.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000084/audio_16k.wav,"No less than eight hundred squire feet and going to similar in, similar with bedrooms and bathrooms as well and hopefully the complexes have similar amenities.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000084/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000084/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000084/frames,11.833333333333334,reviewer_a,,,,,,,,,,,,
58,66,-mJ2ud6oKI8$_$9,-mJ2ud6oKI8,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/9.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000066/audio_16k.wav,"It's safe and the person will feel better later on, but it's sort of like flossing your teeth for the first time",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000066/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000066/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000066/frames,7.007000000000001,reviewer_a,,,,,,,,,,,,
59,29,-THoVjtIkeU$_$6,-THoVjtIkeU,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-THoVjtIkeU/6.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000029/audio_16k.wav,"You know that I think listening to young people, taking in what they have to say because what we have seen all around the world is the power of youth.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000029/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000029/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000029/frames,8.066666666666666,reviewer_a,,,,,,,,,,,,
60,60,-lzEya4AM_4$_$5,-lzEya4AM_4,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-lzEya4AM_4/5.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000060/audio_16k.wav,"If it falls into oh any of those three categories, inducing nausea and vomiting would be your next step.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000060/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000060/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000060/frames,7.666666666666666,reviewer_a,,,,,,,,,,,,
61,18,-I_e4mIh0yE$_$3,-I_e4mIh0yE,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-I_e4mIh0yE/3.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000018/audio_16k.wav,"It's perceived that you have actually learned something, over the course of your carreer, and that you won't make the mistake twice.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000018/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000018/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000018/frames,9.133333333333333,reviewer_a,,,,,,,,,,,,
62,34,-UuX1xuaiiE$_$1,-UuX1xuaiiE,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UuX1xuaiiE/1.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000034/audio_16k.wav,^And all of them are really being able to explore ^these different areas in depth ^in a way that really wasn't available ^before the center was here,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000034/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000034/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000034/frames,10.333333333333334,reviewer_a,,,,,,,,,,,,
63,35,-UuX1xuaiiE$_$3,-UuX1xuaiiE,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UuX1xuaiiE/3.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000035/audio_16k.wav,My goal is to become a human rights lawyer,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000035/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000035/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000035/frames,4.1,reviewer_a,,,,,,,,,,,,
64,11,-AUZQgSxyPQ$_$2,-AUZQgSxyPQ,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-AUZQgSxyPQ/2.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000011/audio_16k.wav,"The perfect soul mate to the Clarisonic Spot Therapy Brush, this gentle, Ph balanced and hydrating exfoliant containing jojoba and acai fruit oils and bamboo and prickly bear extracts deliver intense healing, while smooth granules buff away dead, dry skin cells.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000011/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000011/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000011/frames,22.5,reviewer_a,,,,,,,,,,,,
65,43,-dxfTGcXJoc$_$6,-dxfTGcXJoc,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-dxfTGcXJoc/6.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000043/audio_16k.wav,Kentucky’s participation at the annual BIO International Convention is the primary means by which our high-tech companies and institutions can reach out to the global scientific community.,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000043/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000043/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000043/frames,12.733333333333333,reviewer_a,,,,,,,,,,,,
66,9,-9y-fZ3swSY$_$4,-9y-fZ3swSY,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/4.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000009/audio_16k.wav,I’ve seen this in US or in the US,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000009/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000009/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000009/frames,2.8,reviewer_a,,,,,,,,,,,,
67,96,-wny0OAz3g8$_$9,-wny0OAz3g8,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-wny0OAz3g8/9.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000096/audio_16k.wav,"He explores why Black and White Americans tend to have such different outcomes in terms of income, education, and more",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000096/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000096/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000096/frames,6.2,reviewer_a,,,,,,,,,,,,
68,48,-egA8-b7-3M$_$18,-egA8-b7-3M,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-egA8-b7-3M/18.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000048/audio_16k.wav,It becomes easier at each one of these conferences to connect with people that you've met or that you're doing business with.,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000048/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000048/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000048/frames,8.366666666666667,reviewer_a,,,,,,,,,,,,
69,45,-egA8-b7-3M$_$13,-egA8-b7-3M,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-egA8-b7-3M/13.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000045/audio_16k.wav,"What are you doing that's different?"" They always want an answer.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000045/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000045/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000045/frames,4.166666666666666,reviewer_a,,,,,,,,,,,,
70,44,-egA8-b7-3M$_$1,-egA8-b7-3M,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-egA8-b7-3M/1.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000044/audio_16k.wav,I started a successful Legal Nurse Consulting Business in 1989. I mentor nurses who want to become Legal Nurse Consultants.,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000044/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000044/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000044/frames,10.233333333333333,reviewer_a,,,,,,,,,,,,
71,32,-UacrmKiTn4$_$4,-UacrmKiTn4,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UacrmKiTn4/4.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000032/audio_16k.wav,Just given to their own devices they are not going to read the textbook.,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000032/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000032/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000032/frames,4.733333333333333,reviewer_a,,,,,,,,,,,,
72,50,-egA8-b7-3M$_$26,-egA8-b7-3M,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-egA8-b7-3M/26.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000050/audio_16k.wav,We're updating it all the time and looking forward to your comments on our videos.,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000050/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000050/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000050/frames,6.0,reviewer_a,,,,,,,,,,,,
73,26,-RfYyzHpjk4$_$8,-RfYyzHpjk4,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-RfYyzHpjk4/8.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000026/audio_16k.wav,"It's pretty, pretty easy to do but you got to set up those numbers ahead of time.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000026/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000026/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000026/frames,4.566666666666666,reviewer_a,,,,,,,,,,,,
74,98,-yRb-Jum7EQ$_$5,-yRb-Jum7EQ,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-yRb-Jum7EQ/5.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000098/audio_16k.wav,"Yesterday Eliav Gelman lost his life in another terrorist attack, not by the students of terrorism, but by those who teach terrorism, a Palestinian teacher.",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000098/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000098/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000098/frames,13.166666666666666,reviewer_a,,,,,,,,,,,,
75,86,-tPCytz4rww$_$18,-tPCytz4rww,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-tPCytz4rww/18.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000086/audio_16k.wav,Do so and as well you'll also want to remove any clutter from that you've accumulated.,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000086/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000086/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000086/frames,6.633333333333333,reviewer_a,,,,,,,,,,,,
76,1,-3g5yACwYnA$_$2,-3g5yACwYnA,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-3g5yACwYnA/2.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000001/audio_16k.wav,Key Polymer brings a technical aspect to our operation that we don't have internally.,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000001/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000001/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000001/frames,9.366666666666667,reviewer_a,,,,,,,,,,,,
77,57,-iRBcNs9oI8$_$7,-iRBcNs9oI8,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/7.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000057/audio_16k.wav,"Well, for starters, let's look at the word ""power""",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000057/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000057/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000057/frames,4.070733333333334,reviewer_a,,,,,,,,,,,,
78,12,-HeZS2-Prhc$_$2,-HeZS2-Prhc,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-HeZS2-Prhc/2.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000012/audio_16k.wav,The August jobs report is out and it was seen overall as solid but not great.,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000012/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000012/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000012/frames,8.233333333333333,reviewer_a,,,,,,,,,,,,
79,36,-UuX1xuaiiE$_$6,-UuX1xuaiiE,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-UuX1xuaiiE/6.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000036/audio_16k.wav,"I ended up going to work for the US government as an intelligence analyst, specializing in war crimes and human rights issues",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000036/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000036/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000036/frames,8.1,reviewer_a,,,,,,,,,,,,
80,14,-HwX2H8Z4hY$_$5,-HwX2H8Z4hY,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-HwX2H8Z4hY/5.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000014/audio_16k.wav,""" President Ronald Reagan blamed the professional bureaucracy of education",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000014/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000014/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000014/frames,5.633333333333333,reviewer_a,,,,,,,,,,,,
81,10,-9y-fZ3swSY$_$8,-9y-fZ3swSY,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-9y-fZ3swSY/8.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000010/audio_16k.wav,That’s a more decent and more polite way to call a lady,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000010/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000010/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000010/frames,4.966666666666667,reviewer_a,,,,,,,,,,,,
82,78,-s9qJ7ATP7w$_$8,-s9qJ7ATP7w,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-s9qJ7ATP7w/8.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000078/audio_16k.wav,""" And I said, ""Oh, make a profit, and all these other things",/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000078/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000078/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000078/frames,3.2666666666666666,reviewer_a,,,,,,,,,,,,
83,0,-3g5yACwYnA$_$13,-3g5yACwYnA,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-3g5yACwYnA/13.mp4,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000000/audio_16k.wav,They've been able to find solutions or at least bring some answers to the table.,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000000/words.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000000/vision_rows.jsonl,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000000/frames,5.5,reviewer_a,,,,,,,,,,,,
