sample_id,video_id,clip_id,xlsx_row,official_text_hash,mp4_path,mp4_sha256,wav_path,wav_sha256,ctc_input,whisperx_input,chain_ok,reason
-aNfi7CP8vM$_$7,-aNfi7CP8vM,7,21,357d31bd7a85ead03ed7bf23ff3965388e78d86c59f3558e607c4a58dd982e22,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-aNfi7CP8vM/7.mp4,0b6389f45bb966113c65a11998c6e7facdd24c8c42acf2e8cf32e0f2139402e1,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000038/audio_16k.wav,0af520608eff0e47d1aefcccc0d1354792b6499943cc48b2cb39746933e9e5ad,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000038/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000038/audio_16k.wav,1,
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,22,ed2e5d24b8326f2cbd41f06d9e1606746a1f9c302ad47e65723605f6fa9fed1e,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-aqamKhZ1Ec/0.mp4,6f6e674bbba4353399e9e7825217f37e6d8ca1adf9675f33cf37106f31c55548,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000039/audio_16k.wav,939d61ee53b233dfc1cd51b797036ea1e37cbd81a4b243df6fa3542ce14f18cb,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000039/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000039/audio_16k.wav,1,
-dxfTGcXJoc$_$0,-dxfTGcXJoc,0,24,ea04aec85b49688311b4655200ca5363047258d662d7b7aa1155b3dc0e767090,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-dxfTGcXJoc/0.mp4,04bd0be907fb46c613f926fe1b06bc2c3b30881c293156510baa34a4105ade55,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000040/audio_16k.wav,e573c60205c411a4af88248e1d795ad8c808ebd611fea8220696f5775b3683e9,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000040/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000040/audio_16k.wav,1,
-dxfTGcXJoc$_$1,-dxfTGcXJoc,1,23,7264a3b8886102eedba485807edbb00abad90e60f85c1bc21cf23395b498ebfa,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-dxfTGcXJoc/1.mp4,b5ffdc98a4a98b8f0aae55dee5fed66a43bcb129f47a250a004c1cc74e572595,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000041/audio_16k.wav,b0e39d857a9e122264a5180b3e17416b5106964e48ba493fd84bdfd9bd64c5b1,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000041/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000041/audio_16k.wav,1,
-dxfTGcXJoc$_$2,-dxfTGcXJoc,2,25,c699d0a24ff210a5e70956097ac4961a7553b2d75e062c316e536e3eadb0613c,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-dxfTGcXJoc/2.mp4,46a5e523b5dd00364c99a3bcbc6fae4c80e1382a84b5b5e681c46eb074ed10f7,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000042/audio_16k.wav,d54a4a7a4e835f6f3771e4b05f83972af412e64d30f478da1bfdeddcb8d63b3e,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000042/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000042/audio_16k.wav,1,
-dxfTGcXJoc$_$6,-dxfTGcXJoc,6,26,a835a8ff3f92a75b95e7c95daf1308a6b60b7e938cae5e893630c64c5291e076,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-dxfTGcXJoc/6.mp4,55c1ff86729ab21da743a5107ed07b220e41b4193cd1c0ba9f009e65c3ab0513,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000043/audio_16k.wav,85e235389aa6f5e66735d5aa9958a22e70abb4bc05da0b7ad14b4ce347f20481,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000043/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000043/audio_16k.wav,1,
-egA8-b7-3M$_$1,-egA8-b7-3M,1,32,51a43241a4907afa84e3ba3f9fc188eb045a2d63c24a6fe67b7f4a9a60b59dd5,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-egA8-b7-3M/1.mp4,589a7989b1b4888568c31614a2d6beefba88fb87289c85b94df2d8051500403b,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000044/audio_16k.wav,74ba5fb239ec2b51d5e181cf01eb09c582b47fda16032ac3e04050e7efff7fa8,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000044/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000044/audio_16k.wav,1,
-egA8-b7-3M$_$13,-egA8-b7-3M,13,31,31e06bfd066f5eabfce83f6afbb3fe97c0c1f20c4dc5f88fd29ab92b7e2dced2,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-egA8-b7-3M/13.mp4,cbd627c225ebca37521ae238cb9ec254cad236822f4f37ebfbb039e6c56aea4c,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000045/audio_16k.wav,2dd8a5735d64da5effb4767cc6c2df3f74bc2b6869a2ce871f5dd7cfa3119245,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000045/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000045/audio_16k.wav,1,
-egA8-b7-3M$_$16,-egA8-b7-3M,16,30,6b3a71aaf936c46a861b702c61b5ba0c2984cc60da992f39a725919994fc5b2a,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-egA8-b7-3M/16.mp4,4c015f85e3bd901ecedde8c0c2ca4a756d9a77dfe4177625c481581f2037ff9c,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000046/audio_16k.wav,6ce39786ed5a111bfc9f61675d2c65e7810bba1544fb3a5e63fc4065aefd16db,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000046/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000046/audio_16k.wav,1,
-egA8-b7-3M$_$17,-egA8-b7-3M,17,28,979b2fe6ff1090964be7311d2794106640028a26397f696f3410b16d440cf6e0,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-egA8-b7-3M/17.mp4,f967e81e0edd51c3700671721afb3fbecbbc32652f27d2db40ea444e8d80c68f,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000047/audio_16k.wav,c8b5d341112ecc5cfea939a227729c0ba2171e4d458b679b490891997bf4892b,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000047/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000047/audio_16k.wav,1,
-egA8-b7-3M$_$18,-egA8-b7-3M,18,29,f9ca5d6cd8092dfb86bf9c24e1bf22bb2020a88c30e5d6895f15d8334badfeb3,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-egA8-b7-3M/18.mp4,fd4bc95a6adfb16a9588b7ed65cc2812186ce3d607804dc76f4486312951ef90,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000048/audio_16k.wav,de62f1faf3a9088033633a4b292685dd37a8b322dd2b9e7421364fec96da645e,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000048/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000048/audio_16k.wav,1,
-egA8-b7-3M$_$20,-egA8-b7-3M,20,35,2997ee5650dda6f858bcc4f971f157b26b57bca319f3db435c46b6bc9dfc01d3,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-egA8-b7-3M/20.mp4,719ef133920e74b3ea33925d2bca0270b062199116867568f88ac83cadcd74e8,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000049/audio_16k.wav,8294c7787b20a4cce88937612610af5a516c837da50f8f076d88696fe9f49122,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000049/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000049/audio_16k.wav,1,
-egA8-b7-3M$_$26,-egA8-b7-3M,26,27,57dfcca31da6ebc3890da73654c8b44346d78eae2f1ee8bc8ad41f39b2b8fc10,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-egA8-b7-3M/26.mp4,11f78aed680ea9c5862a15e04ff6c1f8776c46d29c98b68d28773ff39d959685,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000050/audio_16k.wav,55e61c5d3505604543becb524e786042b718955bcf48fe57e3b8e374619ee203,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000050/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000050/audio_16k.wav,1,
-egA8-b7-3M$_$6,-egA8-b7-3M,6,33,b98c6975a7f19c8f12491fc3bb3d8d605950b41615c28e4631c3363aefbe8de6,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-egA8-b7-3M/6.mp4,2e88a00d5e55863aa956b4b0949fc0e4f2975ccfd83b3194957f6fca86ecfce0,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000051/audio_16k.wav,06a8db2c44de0142d9d58ddd6f73fcf41290d4bd4c1d066f201de96ba7291347,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000051/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000051/audio_16k.wav,1,
-egA8-b7-3M$_$9,-egA8-b7-3M,9,34,8200dcc9204cbda2b4c2f4dc70ed0f502f5160841a03fe67d16870219cf30d90,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-egA8-b7-3M/9.mp4,bcd643f328616312eae9b28e6c9aabbe8acaec3e4c4be58daeb45e3eee4d973c,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000052/audio_16k.wav,0b50b3593ce138e5bb3ca9ac441a7dcdab9ee2bc05028a9080a80d6bbf3c0d6f,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000052/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000052/audio_16k.wav,1,
-hnBHBN8p5A$_$6,-hnBHBN8p5A,6,73,efd53156234a6fe19e1d8ddffac7dc78c44efc68a0a2f293dc30821bfdd094b8,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-hnBHBN8p5A/6.mp4,997f6808ac3973ddd71800e91c8e10755c10b5037186d84348a79e00d672fdc7,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000053/audio_16k.wav,8965e3f4702a8fe99808d4df7b9fc5eb5e6bb85b7c89f36288f0f0d8e171afe8,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000053/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000053/audio_16k.wav,1,
-hnBHBN8p5A$_$7,-hnBHBN8p5A,7,72,96598849754d0594dd898377ebd1f8ce193af1491d5f002050f6dea780c7ca2f,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-hnBHBN8p5A/7.mp4,0ec6fb76226315d3fafbb483e3500e60cc8a6729617b10e4b4b76163595080fb,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000054/audio_16k.wav,b8d73ae7df77d2c33b1f2692430af959094c2888da82d94620f3867e0a2fac1b,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000054/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000054/audio_16k.wav,1,
-iRBcNs9oI8$_$3,-iRBcNs9oI8,3,36,74ff88671014acdb3aa95ed965c04e597c2894bc5e2510e834841372ec31d977,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/3.mp4,39c547acd1a8da2ebc6c6ab008191a5676420398a974cd9611cad087f0ccec50,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000055/audio_16k.wav,5b103879e5525210fe823159a3867cc4a3cb82a80564d36243348fc338f94a68,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000055/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000055/audio_16k.wav,1,
-iRBcNs9oI8$_$6,-iRBcNs9oI8,6,38,8b90c98e534344214d67a63ba80f4382929724c610d096f5740da1b2b8bfb1f5,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/6.mp4,030b0b8d8d4ae47799432ab71b66fcc881f077c5b0feef892c1f146dc0a592e3,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000056/audio_16k.wav,ed79a17bffed347e0ab6e0a287a57e08c2c332640c2151886f691c0fa3ab7b8a,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000056/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000056/audio_16k.wav,1,
-iRBcNs9oI8$_$7,-iRBcNs9oI8,7,37,f2ccb178171be521c123b772104e205402a7397a3add0912e887c1df79b2da01,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/7.mp4,cc7b1c7a06ec41d72007b5c42fb8036f30b66d5cf76e3f093160c22fc5e38081,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000057/audio_16k.wav,067a356d23c1ef95ebff5c3445759d954f8685c1f7783bbe108357d3693e8f4e,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000057/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000057/audio_16k.wav,1,
-iRBcNs9oI8$_$8,-iRBcNs9oI8,8,40,8bf39f02221f36bddb8b51da6b6156a29d9cb435c1b1294db873b5956fc6e0a1,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/8.mp4,72a49e3da2862addcde033bd2fbae957d086533664ca4dcbccd3a851bcd50412,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000058/audio_16k.wav,07aceedbb26aec388227df3a540bac5455800d7e346a9156e5e7f3fe0a1d5c89,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000058/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000058/audio_16k.wav,1,
-iRBcNs9oI8$_$9,-iRBcNs9oI8,9,39,77cfcd2dd3fe84ebeb9790e9e6d4c6cabd5e5ba4fdabfd581963eebbd450fba7,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-iRBcNs9oI8/9.mp4,352bdcc73d3622d6abac1b09f2039b211d15b9bf7acee66f0b07783c9b7a4c74,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000059/audio_16k.wav,3dcc77bf29e087b0aed0bca79887752cd208b92946a6e15ab22e9e50d919740e,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000059/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000059/audio_16k.wav,1,
-lzEya4AM_4$_$5,-lzEya4AM_4,5,41,35fcdf82141bdf73ce0241597e565d4fd002ccc799d6dd0ad3d1ef73c7752968,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-lzEya4AM_4/5.mp4,3b74de8d0e66fd754594f05985e5af3480adcc03555f79225d3b727cb4bed043,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000060/audio_16k.wav,009704e496ca07c2067abd7f4d8eda3ca0b24197530a00ab7ca3f56571362cb9,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000060/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000060/audio_16k.wav,1,
-lzEya4AM_4$_$6,-lzEya4AM_4,6,42,fabeff19e5d6ebada7f1781ee2216e38f9de68a5663ff81db310a970026924ef,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-lzEya4AM_4/6.mp4,ff5da5afb551001d58100ed2471caea51c741046d5396957efbf40082307ca18,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000061/audio_16k.wav,8ba1ee41d9ebe1822b04e2ec53a77fbf044ec694a5f7596969a19eebed60c48d,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000061/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000061/audio_16k.wav,1,
-mJ2ud6oKI8$_$1,-mJ2ud6oKI8,1,43,26b67ad884639a25bddf06e9d77bcea529051bb8110a660e2f2742558c093b4d,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/1.mp4,c8e3acb4ca08679796c4c8cdfcd8c2b3cffc0465015efaffa1eccdb55ff4f45b,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000062/audio_16k.wav,536bd696d8e7534a4968417a850a4c28c7001d2956d46803a25105269cd0cd4a,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000062/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000062/audio_16k.wav,1,
-mJ2ud6oKI8$_$2,-mJ2ud6oKI8,2,44,672f0f80a7c9d3bdfe1dc1ab5a611f4dd39f48cbf8cc92518fc2d9a63106f872,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/2.mp4,c41790f8b75f886bd1f5d6d72cbab1985306d0b715e5ae47203f3d0c8a3e7b28,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000063/audio_16k.wav,850020208139102ab272fb10de8623752135f08f408a0eeb7bc044f84307af68,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000063/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000063/audio_16k.wav,1,
-mJ2ud6oKI8$_$6,-mJ2ud6oKI8,6,45,f405d94b07de80ee5c8ec3140ca886ef28f35821d5e3484172a0e3dd8a510f80,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/6.mp4,134a3a4ebbc423760133b0da0e90cfe84d75ea85df3968000afd84153c5d828d,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000064/audio_16k.wav,082d531e8b65c0dd4d6e0aea39fe9341d4d336c822f1c0069de58d930e4fc12d,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000064/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000064/audio_16k.wav,1,
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8,8,47,2e12bc73d35a01c69f16156d6cb6f845532fd8e0876dc09ff94424e559b52515,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/8.mp4,6af6614c9838417a48c4817f4dd5bf1e6669eb5f78f983e9a68adc113fcdc7cc,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000065/audio_16k.wav,b219fee665d7a4366eacaec0bf264277d7ba6969135926ae5886d8074a5144f0,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000065/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000065/audio_16k.wav,1,
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8,9,46,765d339019d906539f8b80ef2a5d82081fafe052d9e525595c6bedb30d822753,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mJ2ud6oKI8/9.mp4,df3442f3ed8f894b507923e87e426ae9636790a4a502d00c350a215270cc3e47,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000066/audio_16k.wav,f09b6a8cb4bc0ea1e00e235e0416f952979335e1cf133c68451a286b40f506dc,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000066/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000066/audio_16k.wav,1,
-mqbVkbCndg$_$0,-mqbVkbCndg,0,48,d2ec71d71a32912fa5fbf0916e1ce4f1673086a766e20ca968e1233418e0ec5f,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-mqbVkbCndg/0.mp4,cdeba953bba30907814acf72f3e35582dec263eaa25bdd922dad7fafe02e4dda,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000067/audio_16k.wav,b6b93e83c6625b16052a4a159456c25ac1e853b52dac03b1be1733c750e3e3f6,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000067/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000067/audio_16k.wav,1,
-qDkUB0GgYY$_$6,-qDkUB0GgYY,6,74,876a79155132e90b3394e7cb3977b04230ce528b35b0e739502dc5c27169e7e0,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-qDkUB0GgYY/6.mp4,ab19bf4a761d3919b7113b1104ccaadbbf0c4e7b45694904d094280a2c329c8b,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000068/audio_16k.wav,5689612a024d18430fd4b455c838653e4230971d8db5b4b98ba503f237cb11c1,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000068/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000068/audio_16k.wav,1,
-ri04Z7vwnc$_$0,-ri04Z7vwnc,0,89,67e24366653bb748973c629e8917b2d43c1a042a58c1a25055305cf96dd85d91,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/0.mp4,93021c70c8fad20ad3fded80e7fc790a2f9c96835de58a3b694c6906de42684b,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000069/audio_16k.wav,48bb47b928f9a71cb788fc9ad085e7a3c8a64e081b0f10deadd2d55fda67bd7e,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000069/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000069/audio_16k.wav,1,
-ri04Z7vwnc$_$2,-ri04Z7vwnc,2,90,485fc16ed107188fbeebd37d539df40b7e66a174cb2f7a52991e1993cc5b9707,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/2.mp4,f5993ce3a6ee56298462c08692a96f78c7d914d7264257ed401de7d6e17fd148,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000070/audio_16k.wav,07bf7efade9b86129e106f5a3fdbbb6c8302c4fc68236782b56aa6b6b8844a62,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000070/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000070/audio_16k.wav,1,
-ri04Z7vwnc$_$5,-ri04Z7vwnc,5,91,b65c73ef4a0f7b9c2d61b5b240b4e1bf4faabd5bcaf23f266dee97618c4c4cb0,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-ri04Z7vwnc/5.mp4,2a5e4319bf592a18c8eb5117f7c7ec30c6c79528f9eac9fe4fb85bf70f277736,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000071/audio_16k.wav,36257cd2e2141a642e8b5aee701afce66546c5de0bea22eecc250fbcdecd03b2,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000071/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000071/audio_16k.wav,1,
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w,0,93,826689db331adffd405a7e2ad84f6ca24ec97d2a9c5a0293eedef5941783b672,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-s9qJ7ATP7w/0.mp4,f2324dbc6debe0d1e4254e6f943523373e3cbb30d8d0555413ce3a7b370a4af5,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000072/audio_16k.wav,51cf81fd528ae0a08a17b27919b990705e8ac2491b31383428a07735799116ea,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000072/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000072/audio_16k.wav,1,
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w,1,92,8f6128c866cc3d5d668326149631575f43e8832d0037a251401a6c48a46cd6ed,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-s9qJ7ATP7w/1.mp4,a33e8f82a185bcb7648b523927308cdc2142e3076479ba2b45cd0e828636fc09,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000073/audio_16k.wav,6ddbc13c22cbeb7b2015b687b32f83afe453f94ce9b42e5670670f913ccd59fa,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000073/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000073/audio_16k.wav,1,
-s9qJ7ATP7w$_$4,-s9qJ7ATP7w,4,95,bf8e68db5decfd6cc6a296b6464a35fddb9bd64d99bdfb4fd9d0ec6e71474f9e,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-s9qJ7ATP7w/4.mp4,76e0672ffce5857a789b41fb10606402f7da58c33579b1032a8282f86fb35bc9,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000074/audio_16k.wav,fefcd20c03156982a32fa37b128bb001cd76e98513d22f8dbd52cd0f2b606d40,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000074/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000074/audio_16k.wav,1,
-s9qJ7ATP7w$_$5,-s9qJ7ATP7w,5,94,e87c80d3bcdd80b34495c33e4cfdfb0de445d9ef44f28d5be83cda2335803a7d,/home/jqy/shumo/E题数据/附件1-数据集原始多模态样本/MOSEI数据集部分原始视频-100条/-s9qJ7ATP7w/5.mp4,bd35eb8de64ce1f8b27921294598f7cf5bb971255738f51d06458c7096c58eae,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000075/audio_16k.wav,00d12dbe94f87d8dc606db574f8638aa6ab3b746082dd572f01da28045a9467d,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000075/audio_16k.wav,/home/jqy/shumo/q1_features/runs/q1_full_20260924/samples/000075/audio_16k.wav,1,
