sample_id,video_id,clip_id,official_transcript,ctc_diagnostic_transcript,whisperx_transcript,ctc_diagnostic_wer_legacy,official_ctc_wer,official_ctc_cer,official_ctc_token_precision,official_ctc_token_recall,official_ctc_token_f1,official_ctc_character_similarity,official_ctc_score,official_whisperx_wer,official_whisperx_cer,official_whisperx_token_precision,official_whisperx_token_recall,official_whisperx_token_f1,official_whisperx_character_similarity,official_whisperx_score,ctc_whisperx_wer,ctc_whisperx_cer,ctc_whisperx_token_precision,ctc_whisperx_token_recall,ctc_whisperx_token_f1,ctc_whisperx_character_similarity,ctc_whisperx_score
-UuX1xuaiiE$_$3,-UuX1xuaiiE,3,My goal is to become a human rights lawyer,SIDE MY GOAL IS SHE IS BECOME A HUMAN WRITE LAWYER,MY GOAL IS TO BECOME A HUMAN RIGHTS LAWYER,0.4444444444444444,0.4444444444444444,0.38235294117647056,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.675,0.6875,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,0.325,0.7777777777777778,0.6363636363636364,0.7000000000000001,0.675,0.6875
-UuX1xuaiiE$_$6,-UuX1xuaiiE,6,"I ended up going to work for the US government as an intelligence analyst, specializing in war crimes and human rights issues",I IT GOING TO WORK FOR THE U S GOVERNMENT HAS AN INTELLIGENCE ALIST AH SPECIALIZING IN WAR CRIMES OF HUMAN RIGHTSITIONS,I ENDED UP GOING TO WORK FOR THE U S GOVERNMENT AS AN INTELLIGENCE ANALYST SPECIALIZING IN WAR CRIMES AND HUMAN RIGHTS ISSUES,0.45454545454545453,0.45454545454545453,0.1941747572815534,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.8058252427184466,0.7210944395410415,0.09090909090909091,0.0,0.9130434782608695,0.9545454545454546,0.9333333333333332,1.0,0.9666666666666666,0.36363636363636365,0.20408163265306123,0.6956521739130435,0.7272727272727273,0.711111111111111,0.8058252427184466,0.7584681769147787
-a55Q6RWvTA$_$3,-a55Q6RWvTA,3,"And if you clip coupons, if you don't go out for dinner and movies and things of that nature and try to take up things in life that, well, they always say, ""the best things in life are free"". Reading a book, going for a nice walk, and, of course, combining exercise and various things of that nature where you're not spending money per se.",AND A FEW CLIP COUPONS IF YOU DON'T GO OUT FOR DINNER AND MOVIES AND THINGS THAT NATURE AND TRY TO TAKE UP THINGS IN LIFE THAT WELL THEY ALWAYS SAY THE BEST THINGS IN LIFE ARE FREE READING A BOOK U GOING FOR AN NICE WALK AND A COURSE COMBINING EXERCISE IN VARIOUS THINGS OUT NATURE WHERE YOU'RE NOT SPENDING MONEY PER SAY,AND A FEW CLIP COUPONS IF YOU DON'T GO OUT FOR DINNER AND MOVIES AND THINGS OF THAT NATURE AND TRY TO TAKE UP THINGS IN LIFE THAT WELL THEY ALWAYS SAY THE BEST THINGS IN LIFE ARE FREE READING A BOOK GOING FOR A NICE WALK AND OF COURSE COMBINING EXERCISE AND VARIOUS THINGS OF THAT NATURE WHERE YOU'RE NOT SPENDING MONEY PER SE,0.15384615384615385,0.15384615384615385,0.06844106463878327,0.890625,0.8769230769230769,0.883720930232558,0.9315589353612167,0.9076399327968874,0.03076923076923077,0.015209125475285171,0.9692307692307692,0.9692307692307692,0.9692307692307692,0.9847908745247148,0.977010821877742,0.125,0.05426356589147287,0.9076923076923077,0.921875,0.9147286821705427,0.9465648854961832,0.930646783833363
-aNfi7CP8vM$_$7,-aNfi7CP8vM,7,"Maybe they have no political party affiliation, they're not interested in politics, they could care less about politics.",MAYBE THEY HAVE NOTHING IN THEY HAVE NO POLITICAL PARTY AFF FIILIATION THEY'RE NOT INTERESTED IN POLITICS THEY COULD CARE LESS ABOUT POLITICS OR,MAYBE THEY HAVE NO POLITICAL PARTY AFFILIATION THEY'RE NOT INTERESTED IN POLITICS THEY COULD CARE LESS ABOUT POLITICS,0.3888888888888889,0.3888888888888889,0.21,0.7083333333333334,0.9444444444444444,0.8095238095238096,0.8264462809917356,0.8179850452577726,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2916666666666667,0.17355371900826447,0.9444444444444444,0.7083333333333334,0.8095238095238096,0.8264462809917356,0.8179850452577726
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,"In 2008, there were very serious tribal warfare in Kenya following a disputed election.",TWO THOUSAND AND OF ATE THERE WERE VERY SERIOUS TRIBAL OF WARFARE IN CANYONA AND AND EVEN AS THE TOF FOLLOWING A DISPUTED ELECTION AND EVEN,IN 2008 THERE WAS VERY SERIOUS TRIBAL WARFARE IN KENYA EVEN FOLLOWING A DISPUTED ELECTION,1.0714285714285714,1.0714285714285714,0.6805555555555556,0.4230769230769231,0.7857142857142857,0.55,0.5701754385964912,0.5600877192982456,0.14285714285714285,0.09722222222222222,0.8666666666666667,0.9285714285714286,0.896551724137931,0.9066666666666666,0.9016091954022989,0.5769230769230769,0.42105263157894735,0.7333333333333333,0.4230769230769231,0.5365853658536585,0.5789473684210527,0.5577663671373556
-dxfTGcXJoc$_$0,-dxfTGcXJoc,0,"This is Governor Steve Beshear ... About Kentucky Our state is home to more than 1,500 bioscience and lifescience companies and more than 100,000 people who work for these firms, in areas from nutrigenomics and pharmaceuticals to nanotechnology and medical devices.",THIS IS GOVERNOR STEVE BA SHEER ABOUT KENTUCKY OUR STATE IS HOME TO MORE THAN FIFTEEN HUNDRED BI O SCIENCE AND LIFE SCIENCE COMPANIES AND MORE THAN A HUNDRED THOUSAND PEOPLE WHO WORK FOR THESE FIRMS IN AREAS FROM NEUTR GENOMICS AND PHARMA SUITICALS TONANNO TECHNOLOGY AND MEDICAL DEVICES,THIS IS GOVERNOR STEVE BESHEAR ABOUT KENTUCKY OUR STATE IS HOME TO MORE THAN 1 500 BIOSCIENCE AND LIFE SCIENCE COMPANIES AND MORE THAN 100 000 PEOPLE WHO WORK FOR THESE FIRMS IN AREAS FROM NUTRIGENOMICS AND PHARMACEUTICALS TO NANOTECHNOLOGY AND MEDICAL DEVICES,0.35555555555555557,0.42857142857142855,0.1743119266055046,0.6326530612244898,0.7380952380952381,0.6813186813186813,0.8410041841004184,0.76116143270955,0.047619047619047616,0.0,0.9534883720930233,0.9761904761904762,0.9647058823529412,1.0,0.9823529411764707,0.32653061224489793,0.1589958158995816,0.7674418604651163,0.673469387755102,0.7173913043478259,0.8410041841004184,0.7791977442241222
-dxfTGcXJoc$_$1,-dxfTGcXJoc,1,"For the 10th straight year, some of Kentucky’s best and most innovative biotech companies and technologies were on display at the annual BIO International Convention, which I and other state officials attended this week in Chicago.",FOR THE TENTH STRAIGHT YEAR SOME OF KENTUCKY'S BEST AND MOST INNOVATED BYTECK COMPANIES AND TECHNOLOGIES WERE ON DISPLAY AT THE ANNUAL BI INTERNATIONAL CONVENTION WHICH I AND OTHER STATE OFFICIALS ATTENDED THIS WEEK IN CHICAGO,FOR THE 10TH STRAIGHT YEAR SOME OF KENTUCKY'S BEST AND MOST INNOVATIVE BIOTECH COMPANIES AND TECHNOLOGIES WERE ON DISPLAY AT THE ANNUAL BIO INTERNATIONAL CONVENTION WHICH I AND OTHER STATE OFFICIALS ATTENDED THIS WEEK IN CHICAGO,0.08333333333333333,0.16216216216216217,0.057291666666666664,0.8611111111111112,0.8378378378378378,0.8493150684931507,0.9427083333333334,0.896011700913242,0.05405405405405406,0.005208333333333333,0.9722222222222222,0.9459459459459459,0.9589041095890412,0.9948186528497409,0.976861381219391,0.1111111111111111,0.05235602094240838,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9481865284974094,0.9185377086931491
-dxfTGcXJoc$_$2,-dxfTGcXJoc,2,"An estimated 20,000 biotech scientists, executives and industry experts from more than 50 nations were at the BIO conference to learn about the latest scientific advances, and to exchange ideas and establish business relationships.",AN ESTIMATED TWENTY THOUSAND BIOTEX SCIENTISTS EXECUTIVEITIES AND INDUSTRY EXPERTS FROM MORE THAN FIFTY NATIONS WERE AT THE BOW CONFERENCE TO LEARN ABOUT THE LATEST SCIENTIFIC ADVANCES AND TO EXCHANGE IDEAS AND ESTABLISH BUSINESS RELATIONSHIPS,AN ESTIMATED 20 000 BIOTECH SCIENTISTS EXECUTIVES AND INDUSTRY EXPERTS FROM MORE THAN 50 NATIONS WERE AT THE BIOCONFERENCE TO LEARN ABOUT THE LATEST SCIENTIFIC ADVANCES AND TO EXCHANGE IDEAS AND ESTABLISH BUSINESS RELATIONSHIPS,0.08571428571428572,0.17142857142857143,0.13917525773195877,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.8708133971291866,0.8496924128503076,0.05714285714285714,0.0,0.9705882352941176,0.9428571428571428,0.9565217391304348,1.0,0.9782608695652174,0.2,0.1291866028708134,0.8235294117647058,0.8,0.8115942028985507,0.8708133971291866,0.8412038000138686
-dxfTGcXJoc$_$6,-dxfTGcXJoc,6,Kentucky’s participation at the annual BIO International Convention is the primary means by which our high-tech companies and institutions can reach out to the global scientific community.,KENTUCKY'S PARTICIPATION AT THE ANNUAL BIO INTERNATIONAL CONVENTION IS THE PRIMARY MEANS BY WHICH OUR HIGHTECH COMPANIES AND INSTITUTIONS CAN REACH OUT TO THE GLOBABLE SCIENTIFIC COMMUNITY,KENTUCKY'S PARTICIPATION AT THE ANNUAL BIO INTERNATIONAL CONVENTION IS THE PRIMARY MEANS BY WHICH OUR HIGH TECH COMPANIES AND INSTITUTIONS CAN REACH OUT TO THE GLOBAL SCIENTIFIC COMMUNITY,0.10714285714285714,0.1724137931034483,0.018867924528301886,0.8888888888888888,0.8275862068965517,0.8571428571428572,0.9814814814814815,0.9193121693121693,0.06896551724137931,0.006289308176100629,0.9642857142857143,0.9310344827586207,0.9473684210526316,0.99375,0.9705592105263159,0.1111111111111111,0.012345679012345678,0.8928571428571429,0.9259259259259259,0.9090909090909091,0.9876543209876543,0.9483726150392817
-egA8-b7-3M$_$1,-egA8-b7-3M,1,I started a successful Legal Nurse Consulting Business in 1989. I mentor nurses who want to become Legal Nurse Consultants.,I OR I HAVE STARTED A SUCCESSFUL LEGAL NURSE CONSULTING BUSINESS IN NINETEEN EIGHTY NINE I MEANT HER NURSES WHO WANT TO BECOME LEGAL' NURSE CONSULTS,I HAVE STARTED A SUCCESSFUL LEGAL NURSE CONSULTING BUSINESS IN 1989 I MENTOR NURSES WHO WANT TO BECOME LEGAL NURSE CONSULTANTS,0.46153846153846156,0.45,0.30392156862745096,0.6538461538461539,0.85,0.7391304347826088,0.7459016393442623,0.7425160370634356,0.05,0.0392156862745098,0.9523809523809523,1.0,0.975609756097561,0.9622641509433962,0.9689369535204786,0.3076923076923077,0.22131147540983606,0.8571428571428571,0.6923076923076923,0.7659574468085107,0.7786885245901639,0.7723229856993373
-egA8-b7-3M$_$13,-egA8-b7-3M,13,"What are you doing that's different?"" They always want an answer.",WHAT ARE YOU DOING IT'S DIFFERENT THEY ALWAYS WANT AN ANSWER,WHAT ARE YOU DOING THAT'S DIFFERENT THEY ALWAYS WANT AN ANSWER,0.09090909090909091,0.09090909090909091,0.057692307692307696,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9423076923076923,0.9256993006993006,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.06,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9423076923076923,0.9256993006993006
-egA8-b7-3M$_$16,-egA8-b7-3M,16,"Third, another big benefit of exhibiting is connecting with existing clients.",THIRD ANOTHER BIG BENEFIT OF EXHIBITING IS CONNECTING WITH EXISTING CLIENTS,THIRD ANOTHER BIG BENEFIT OF EXHIBITING IS CONNECTING WITH EXISTING CLIENTS,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-egA8-b7-3M$_$17,-egA8-b7-3M,17,"As you have more experience, you have more times exhibiting, you get to know more people.",AS YOU HAVE MORE EXPERIENCE YOU HAVE MORE TIMES EXHIBITING YOU GET TO KNOW MORE PEOPLE,AS YOU HAVE MORE EXPERIENCE YOU HAVE MORE TIMES EXHIBITING YOU GET TO KNOW MORE PEOPLE,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-egA8-b7-3M$_$18,-egA8-b7-3M,18,It becomes easier at each one of these conferences to connect with people that you've met or that you're doing business with.,IT BECOMES EASIER AT EACH ONE OF THESE CONFERENCES TO CONNECT WITH PEOPLE THAT YOU'VE MET OR THAT YOU'RE DOING BUSINESS WITH,IT BECOMES EASIER AT EACH ONE OF THESE CONFERENCES TO CONNECT WITH PEOPLE THAT YOU'VE MET OR THAT YOU'RE DOING BUSINESS WITH,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-egA8-b7-3M$_$20,-egA8-b7-3M,20,"Now you've got a face that you can connect with a voice, and that makes you closer to that client.",NOW YOU'VE GOT A FACE THAT YOU CAN CONNECT WITH A VOICE AND THAT MAKES YOU CLOSER TO THAT CLIENT,NOW YOU'VE GOT A FACE THAT YOU CAN CONNECT WITH A VOICE AND THAT MAKES YOU CLOSER TO THAT CLIENT,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-egA8-b7-3M$_$26,-egA8-b7-3M,26,We're updating it all the time and looking forward to your comments on our videos.,WE UPTING IT ALL THE TIME AND LOOKING FORWARD TO YOUR COMMENTS ON OUR VIDIS,WE'RE UPDATING IT ALL THE TIME AND LOOKING FORWARD TO YOUR COMMENTS ON OUR VIDEOS,0.2,0.2,0.1044776119402985,0.8,0.8,0.8000000000000002,0.8955223880597015,0.8477611940298508,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.11475409836065574,0.8,0.8,0.8000000000000002,0.8955223880597015,0.8477611940298508
-egA8-b7-3M$_$6,-egA8-b7-3M,6,First exhibiting is a wonderful opportunity to network with other legal vendors.,FIRST EXHIBITING IS A WONDERFUL OPPORTUNITY TO NETWORK WITH OTHER LEGAL VENNGERS,FIRST EXHIBITING IS A WONDERFUL OPPORTUNITY TO NETWORK WITH OTHER LEGAL VENDORS,0.08333333333333333,0.08333333333333333,0.04411764705882353,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9565217391304348,0.9365942028985508,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.043478260869565216,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9565217391304348,0.9365942028985508
-egA8-b7-3M$_$9,-egA8-b7-3M,9,"Secondly, another goal of exhibiting  is building your company image.",SECONDLY ANOTHER GOAL OF EXHIBITING IS BUILDING YOUR COMPANY IMAGE,SECONDLY ANOTHER GOAL OF EXHIBITING IS BUILDING YOUR COMPANY IMAGE,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-hnBHBN8p5A$_$6,-hnBHBN8p5A,6,"Discussion, how to discuss ideas and opinions more effectively than a native speaker",TO FOLLOW JUST ONE VISION HAVE YOU NEVER WONDERED HOW A SINGLE,TO FOLLOW JUST ONE VISION HAVE YOU EVER WONDERED HOW A SINGLE PERSON,0.9230769230769231,0.9230769230769231,0.7887323943661971,0.25,0.23076923076923078,0.24000000000000002,0.21126760563380287,0.22563380281690143,0.9230769230769231,0.7746478873239436,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.22535211267605637,0.22806067172264358,0.16666666666666666,0.13725490196078433,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.875,0.8775
-hnBHBN8p5A$_$7,-hnBHBN8p5A,7,"Picture this, before we actually start hacking, we’re in a room formal setting",THE MAJORITY OF AN ENTIRE NATION TO BELIEVE AND TRUST HIS OR HER WORDS ISN'T THAT,THE MAJORITY OF AN ENTIRE NATION TO BELIEVE AND TRUST HIS OR HER WORDS ISN'T THAT BEAUTIFUL,1.2307692307692308,1.1428571428571428,0.8571428571428571,0.0,0.0,0.0,0.18181818181818177,0.09090909090909088,1.2142857142857142,0.9365079365079365,0.0,0.0,0.0,0.21333333333333337,0.10666666666666669,0.0625,0.13636363636363635,0.9411764705882353,1.0,0.9696969696969697,0.88,0.9248484848484848
-iRBcNs9oI8$_$3,-iRBcNs9oI8,3,"Well, it is the secret of power pose",IS GOING TO HELP YOU ON YOUR TESTS SUCH AS TOWFUL IZ OR UNIVERSITY,IS GOING TO HELP YOU ON YOUR TESTS SUCH AS TOEFL IELTS OR UNIVERSITY,1.75,1.75,1.4642857142857142,0.07142857142857142,0.125,0.09090909090909091,0.2264150943396226,0.15866209262435677,1.75,1.5,0.07142857142857142,0.125,0.09090909090909091,0.23636363636363633,0.16363636363636364,0.14285714285714285,0.11320754716981132,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8909090909090909,0.8740259740259739
-iRBcNs9oI8$_$6,-iRBcNs9oI8,6,What is a power pose,HELP YOU IF YOU HAVE AN ENGLISH JOB INTERVIEW,HELP YOU IF YOU HAVE AN ENGLISH JOB INTERVIEW,1.8,1.8,1.875,0.0,0.0,0.0,0.18918918918918914,0.09459459459459457,1.8,1.875,0.0,0.0,0.0,0.18918918918918914,0.09459459459459457,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-iRBcNs9oI8$_$7,-iRBcNs9oI8,7,"Well, for starters, let's look at the word ""power""",HER REVIEW AND THE SECRET WILL ALSO HELP YOU IF YOU,INTERVIEW AND THE SECRET WILL ALSO HELP YOU IF YOU EVER,1.2222222222222223,1.2222222222222223,0.868421052631579,0.09090909090909091,0.1111111111111111,0.09999999999999999,0.19512195121951215,0.14756097560975606,1.2222222222222223,0.8947368421052632,0.09090909090909091,0.1111111111111111,0.09999999999999999,0.24444444444444446,0.17222222222222222,0.2727272727272727,0.21951219512195122,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8,0.8090909090909091
-iRBcNs9oI8$_$8,-iRBcNs9oI8,8,"I've drawn this man here, and if you can tell, he has a lot of big muscles, he looks very strong",EVER DECIDE TO ASK OUT THAT SPECIAL SOMEONE SO WHAT IS THE SECRET I'M TELLING YOU ABOUT WELL IT IS THE SECRET,EVER DECIDE TO ASK OUT THAT SPECIAL SOMEONE SO WHAT IS THE SECRET I'M TELLING YOU ABOUT WELL IT IS THE SECRET,1.0476190476190477,1.0476190476190477,0.958904109589041,0.045454545454545456,0.047619047619047616,0.046511627906976744,0.20454545454545459,0.12552854122621565,1.0476190476190477,0.958904109589041,0.045454545454545456,0.047619047619047616,0.046511627906976744,0.20454545454545459,0.12552854122621565,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-iRBcNs9oI8$_$9,-iRBcNs9oI8,9,Power is similar to strength,OF POWER POSE,OF POWER POSE,1.0,1.0,0.75,0.3333333333333333,0.2,0.25,0.25,0.25,1.0,0.75,0.3333333333333333,0.2,0.25,0.25,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-lzEya4AM_4$_$5,-lzEya4AM_4,5,"If it falls into oh any of those three categories, inducing nausea and vomiting would be your next step.",IF IT FALLS INTO ANY OF THOSE THREE CATEGORIES INDUCING NAUSEY AND VOMITING WOULD BE YOUR NEXT STEP,IF IT FALLS INTO ANY OF THOSE THREE CATEGORIES INDUCING NAUSEA AND VOMITING WOULD BE YOUR NEXT STEP,0.10526315789473684,0.10526315789473684,0.03571428571428571,0.9444444444444444,0.8947368421052632,0.918918918918919,0.9642857142857143,0.9416023166023166,0.05263157894736842,0.023809523809523808,1.0,0.9473684210526315,0.972972972972973,0.9761904761904762,0.9745817245817245,0.05555555555555555,0.012195121951219513,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9878048780487805,0.9661246612466124
-lzEya4AM_4$_$6,-lzEya4AM_4,6,"If the product or poison is some type of petroleum product or corrosive product, you would not attempt to induce vomiting and nausea, as as the product burned on the way down it could cause damage and burning on the way back up.",IF THE PRODUCT OR POISON IS SOME TYPE OF PETROLEUM PRODUCT OR CORROSIVE PRODUCT YOU WOULD NOT ATTEMPT TO INDUCE VOMITING AND NAUSEA AS IF THE PRODUCT BURNED ON THE WAY DOWN IT COULD CAUSE DAMAGE AND BURNING ON THE WAY BACK UP,IF THE PRODUCT OR POISON IS SOME TYPE OF PETROLEUM PRODUCT OR CORROSIVE PRODUCT YOU WOULD NOT ATTEMPT TO INDUCE VOMITING AND NAUSEA AS THE PRODUCT BURNED ON THE WAY DOWN IT COULD CAUSE DAMAGE AND BURNING ON THE WAY BACK UP,0.023255813953488372,0.023255813953488372,0.01092896174863388,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9890710382513661,0.9829076121489388,0.023255813953488372,0.01092896174863388,1.0,0.9767441860465116,0.988235294117647,0.9890710382513661,0.9886531661845066,0.023255813953488372,0.01092896174863388,1.0,0.9767441860465116,0.988235294117647,0.9890710382513661,0.9886531661845066
-mJ2ud6oKI8$_$1,-mJ2ud6oKI8,1,There are a dozen or more hands on techniques that we can do,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
-mJ2ud6oKI8$_$2,-mJ2ud6oKI8,2,So physical therapists and chiropractors will do joint manipulations and mobilizations,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
-mJ2ud6oKI8$_$6,-mJ2ud6oKI8,6,They are all very safe,WE ALL WANT OUR APPROACHS REALLY ANY,THAT WE ALL WANT TO APPROACH REALLY ANYBODY,1.4,1.4,1.3333333333333333,0.14285714285714285,0.2,0.16666666666666666,0.19999999999999996,0.1833333333333333,1.4,1.4444444444444444,0.125,0.2,0.15384615384615385,0.2777777777777778,0.21581196581196582,0.5714285714285714,0.4,0.5,0.5714285714285714,0.5333333333333333,0.6666666666666667,0.6000000000000001
-mJ2ud6oKI8$_$8,-mJ2ud6oKI8,8,Sometimes we have to stretch that joint that is already irritated,WE WANT EITHER WITH THEN IN A GIVE A FULL THOROUGH VALUATION TO FIND,WE WANT TO EVALUATE THEM GIVE THEM A FULL THOROUGH EVALUATION TO FIND,1.2727272727272727,1.2727272727272727,0.8363636363636363,0.14285714285714285,0.18181818181818182,0.16,0.1636363636363637,0.16181818181818186,1.0909090909090908,0.8181818181818182,0.15384615384615385,0.18181818181818182,0.16666666666666669,0.21052631578947367,0.18859649122807018,0.5,0.32727272727272727,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.6842105263157895,0.6384015594541911
-mJ2ud6oKI8$_$9,-mJ2ud6oKI8,9,"It's safe and the person will feel better later on, but it's sort of like flossing your teeth for the first time",ATION TO FIND OUT BECAUSE YOU MIGHT HAVE HIPODSTER A THREATS BUT THAT YOU COULD ALSO HAVE OTHER U YOU KNOW DISCC FUNCTIONS ROUND YOUR,TO FIND OUT BECAUSE YOU MIGHT HAVE HIP OSTEOARTHRITIS BUT THEN YOU COULD ALSO HAVE OTHER YOU KNOW DYSFUNCTIONS AROUND YOUR,1.0909090909090908,1.0909090909090908,0.9111111111111111,0.08,0.09090909090909091,0.0851063829787234,0.24770642201834858,0.166406402498536,0.9545454545454546,0.9,0.09523809523809523,0.09090909090909091,0.09302325581395349,0.20588235294117652,0.149452804377565,0.36,0.1651376146788991,0.7619047619047619,0.64,0.6956521739130435,0.8348623853211009,0.7652572796170722
-mqbVkbCndg$_$0,-mqbVkbCndg,0,"How, at a particular moment in time—our moment in time—are they limited",HOW AT A PARTICULAR MOMENT IN TIME OUR MOMENT IN TIME ARE THEY LIMITED,HOW AT A PARTICULAR MOMENT IN TIME OUR MOMENT IN TIME ARE THEY LIMITED,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
-qDkUB0GgYY$_$6,-qDkUB0GgYY,6,"We always love to hear what you say, and like and share this video as well.",WITH US WE ALWAYS LOVE TO HEAR WHAT YOU HAVE TO SAY AND LIKE IN CHOSE TO YOU AS WELL AND,WITH US WE ALWAYS LOVE TO HEAR WHAT YOU HAVE TO SAY AND LIKE AND SHARE THIS VIDEO AS WELL,0.5625,0.5625,0.4827586206896552,0.6190476190476191,0.8125,0.7027027027027026,0.5882352941176471,0.6454689984101749,0.25,0.20689655172413793,0.8,1.0,0.888888888888889,0.8285714285714285,0.8587301587301588,0.23809523809523808,0.23529411764705882,0.85,0.8095238095238095,0.8292682926829269,0.7714285714285715,0.8003484320557492
-ri04Z7vwnc$_$0,-ri04Z7vwnc,0,going to get married or are already married,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
-ri04Z7vwnc$_$2,-ri04Z7vwnc,2,"most people think it'll sort itself out, ""we'll discuss it later,"" it's not something too important",HI I'M A GENTLEMAN,HI I'M MAGENTA,1.0,1.0,0.85,0.0,0.0,0.0,0.15000000000000002,0.07500000000000001,1.0,0.8875,0.0,0.0,0.0,0.11250000000000004,0.05625000000000002,0.5,0.3333333333333333,0.6666666666666666,0.5,0.5714285714285715,0.6666666666666667,0.6190476190476191
-ri04Z7vwnc$_$5,-ri04Z7vwnc,5,""" So I think it's important to discuss finances",AND A LOT OF PEOPLE WHO ARE WORKING ARE YOUR NO MONEY IS VERY IMPORTANT,AND A LOT OF PEOPLE WHO ARE WORKING MONEY IS VERY IMPORTANT,1.875,1.875,1.2894736842105263,0.06666666666666667,0.125,0.08695652173913045,0.14035087719298245,0.11365369946605644,1.5,1.0789473684210527,0.08333333333333333,0.125,0.1,0.14583333333333337,0.12291666666666669,0.2,0.15789473684210525,1.0,0.8,0.888888888888889,0.8421052631578947,0.8654970760233918
-s9qJ7ATP7w$_$0,-s9qJ7ATP7w,0,"they have doubt, they have fear, they lose in a Ferrari race, or they lose in a race, and then they just give up",HAVE DOUBT TO HAVE FEAR TO LOSE IN A FRIRIEY RACE OR TO LOSE IN A RACE AND THEN THEY JUST GIVE UP,THEY HAVE DOUBT THEY HAVE FEAR THEY LOSE IN A FERRARI RACE OR THEY LOSE IN A RACE AND THEN THEY JUST GIVE UP,0.20833333333333334,0.20833333333333334,0.21176470588235294,0.8260869565217391,0.7916666666666666,0.8085106382978724,0.788235294117647,0.7983729662077597,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.21739130434782608,0.24,0.7916666666666666,0.8260869565217391,0.8085106382978724,0.788235294117647,0.7983729662077597
-s9qJ7ATP7w$_$1,-s9qJ7ATP7w,1,"But the hardest thing in life to learn, is to lose",THAT THE THE HARDEST THING IN LIFE TO LEARN IS TO LOSE WINNING Z EASY,THE HARDEST THING IN LIFE TO LEARN IS TO LOSE WINNING'S EASY,0.45454545454545453,0.45454545454545453,0.46153846153846156,0.6666666666666666,0.9090909090909091,0.7692307692307692,0.6727272727272727,0.720979020979021,0.2727272727272727,0.41025641025641024,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.6734693877551021,0.7715173025732032,0.26666666666666666,0.16363636363636364,0.9166666666666666,0.7333333333333333,0.8148148148148148,0.8363636363636364,0.8255892255892257
